"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22059,159009,"FL","H",17,"OH","Ohio","09","","",1,73,"1982","2014","G","H2OH09031",0,0,95,0,100,0,47,0,"AOK","Normal",4932,5761,"D","Marcy","Kaptur","C.","Marcy","Rep.","","US Representative","","F","Marcia Carolyn Kaptur","KAP-tur","Toledo, OH","1946","06","17","Single","","Toledo, OH","","ROC","Roman Catholic",5,"White/Caucasian","Member, Lucas County Democratic Executive Committee","1968","Assistant Director for Urban Affairs, White House","1977-1979","BUS","Director of Planning","BUS","Urban Planner","Massachusetts Institute of Technology","Att.","1981","University of Manchester (England)","Att.","1974","University of Michigan","M.A.","1974","","","","","","","Rep. Marcy Kaptur","US Representative","Room 2186","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3509","","http://www.kaptur.house.gov/index.php?option=com_content&view=article&id=604&Itemid=98","http://www.kaptur.house.gov","","http://www.facebook.com/pages/Marcy-Kaptur/6225522279","","http://www.youtube.com/user/RepKaptur","Images\Photos\FL\H","Kaptur_Marcy_159009.jpg"
22060,211690,"FL","H",172,"OH","Ohio","10","","",4,59.5,"2002","2014","G","H2OH03067",0,0,70,0,89,0,35,0,"AOK","Normal",4933,5762,"R","Michael","Turner","R.","Michael","Rep.","","US Representative","","M","Michael R. Turner","TUR-nur","Dayton, OH","1960","01","11","Separated","Lori","Dayton, OH","2 children","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Strategic Forces","2013","Member (OH03 R), U.S. House of Representatives","2002-2013","BUS","President","LAW","Corporate Counsel","University of Dayton (OH)","M.B.A.","1992","Case Western Reserve University School of Law (OH)","J.D.","1985","Ohio Northern University","B.A.","1982","","","","","","","Rep. Michael Turner","US Representative","Room 2239","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3503","oh03.wyr@mail.house.gov","http://turner.house.gov/Contact/","http://turner.house.gov","","http://www.facebook.com/RepMikeTurner","http://twitter.com/RepMikeTurner","http://www.youtube.com/user/CongressmanTurner","Images\Photos\FL\H","Turner_Michael_211690.jpg"
22063,208806,"FL","H",169,"OH","Ohio","13","","",2,72.799999999999997,"2002","2014","G","H2OH17109",0,0,100,0,96,0,55,0,"AOK","Normal",4936,5765,"D","Tim","Ryan","J.","Tim","Rep.","","US Representative","","M","Timothy J. Ryan","RY-uhn","Niles, OH","1973","07","16","Divorced","","Niles, OH","","CAT","Catholic",5,"White/Caucasian","Member (OH17 D), U.S. House of Representatives","2002-2013","President, Trumbull County, OH Young Democrats","2002-2013","PUB","Legislative Assistant","LAW","Intern","Franklin Pierce College Law Center (NH)","J.D.","2000","Dickinson School of Law's International Law Program (Italy)","Att.","2000","Bowling Green State University (OH)","B.A.","1995","","","","","","","Rep. Tim Ryan","US Representative","Room 1421","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-3517","tim.ryan@mail.house.gov","http://timryanforms.house.gov/contact/","http://timryan.house.gov","","http://www.facebook.com/reptimryan","http://twitter.com/timryan","http://www.youtube.com/timryanvision","Images\Photos\FL\H","Ryan_Tim_208806.jpg"
22065,213916,"FL","H",338,"OH","Ohio","15","","",10,61.600000000000001,"2010","2014","G","H8OH15076",0,0,30,0,29,0,95,0,"AOK","Normal",4938,5767,"R","Steve","Stivers","","Steve","Rep.","","US Representative","","M","Steven E. Stivers","STY-vurz","Cincinnati, OH","1965","03","24","Married","Karen","Columbus, OH","1 child","MET","Methodist",5,"White/Caucasian","Candidate, U.S. House of Representatives","2008","Member, OH State Senate","2003-2008","PUB","Finance Director","BUS","Securities Trader","Army Command and General Staff College (KS)","Att.","2003-2008","Ohio State University","M.B.A.","1996","Ohio State University","B.A.","1989","OH Army National Guard","LTC","1985-Current","","","","Rep. Steve Stivers","US Representative","Room 1022","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-3515","","http://stivers.house.gov/Contact/","http://stivers.house.gov/","","http://www.facebook.com/pages/Rep-Steve-Stivers/116058275133542","http://twitter.com/RepSteveStivers","http://www.youtube.com/RepSteveStivers","Images\Photos\FL\H","Stivers_Steve_213916.jpg"
22066,284934,"FL","H",326,"OH","Ohio","16","","",9,52,"2010","2014","G","H0OH16097",0,0,35,0,54,0,95,0,"AOK","Normal",4939,5768,"R","Jim","Renacci","B.","Jim","Rep.","","US Representative","","M","James B. Renacci","reh-NAY-see","Monongahela, PA","1958","12","03","Married","Tina","Wadsworth, OH","3 children","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Financial Institutions and Consumer Credit","2013","Mayor, Wadsworth, OH","2004-2008","BUS","Part Owner","BUS","President and General Manager","Indiana University of Pennsylvania","B.A.","1980","","","","","","","","","","","","","Rep. Jim Renacci","US Representative","Room 130","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3516","","https://renacciforms.house.gov/contact-form","http://renacci.house.gov/","","http://www.facebook.com/repjimrenacci","http://twitter.com/repjimrenacci","http://www.youtube.com/repjimrenacci","Images\Photos\FL\H","Renacci_Jim_284934.jpg"
22069,439365,"FL","H",409,"OH","Ohio","14","","",11,54,"2012","2014","G","H2OH14064",0,0,55,0,83,0,65,0,"AOK","Normal",4937,5766,"R","David","Joyce","P.","Dave","Rep.","","US Representative","","M","David P. Joyce","","Cleveland, OH","1957","03","17","Married","Kelly","Novelty, OH","3 children ","ROC","Roman Catholic",5,"White/Caucasian","Prosecutor, Geauga County (OH)","1988-2012","","","BUS","Small Business Owner","","","University of Dayton (OH)","J.D.","1982","University of Dayton (OH)","B.S.","1979","","","","","","","","","","Rep. David Joyce","US Representative","Room 1535","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-3514","","http://joyce.house.gov/contact/email-me","http://joyce.house.gov/","","","","","Images\Photos\FL\H","Joyce_David_439365.jpg"
22074,284972,"FL","H",314,"OK","Oklahoma","05","","",3,58.700000000000003,"2010","2014","G","H0OK05114",0,0,5,0,8,0,85,0,"AOK","Normal",5078,5909,"R","James","Lankford","","James","Rep.","","US Representative","","M","James Lankford","LANK-furd","Dallas, TX","1968","03","04","Married","Cindy","Edmond, OK","2 children","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Technology, Information Policy, Intergovernmental Relations and Procurement Reform","2013","","","CLE","Director","CLE","Staff Member","Southwestern Theological Baptist Seminary (TX)","M.Div.","1994","University of Texas","B.S.","1990","","","","","","","","","","Rep. James Lankford","US Representative","Room 228","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3605","","https://lankford.house.gov/contact-me","http://lankford.house.gov/","","http://www.facebook.com/RepLankford","http://twitter.com/replankford","http://www.youtube.com/replankford","Images\Photos\FL\H","Lankford_James_284972.jpg"
22075,159025,"FL","H",74,"OK","Oklahoma","03","","",1,75.299999999999997,"1994","2014","G","H4OK06056",0,0,10,0,4,0,85,0,"AOK","Normal",5076,5907,"R","Frank","Lucas","D.","Frank","Rep.","","US Representative","","M","Frank Dean Lucas","LOO-kuhss","Cheyenne, OK","1960","01","06","Married","Lynda L. Bradshaw","Cheyenne, OK","3 children","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Committee on Agriculture","2013","Candidate, Election to OK House","1986","PUB","County Coordinator","AGR","Cattle Rancher","Oklahoma State University","B.S.","1982","","","","","","","","","","","","","Rep. Frank Lucas","US Representative","Room 2311","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3603","","https://lucas.house.gov/contact-me/email-me","http://www.house.gov/lucas","","http://www.facebook.com/pages/Frank-Lucas/7872057395","","http://www.youtube.com/user/RepFrankLucas","Images\Photos\FL\H","Lucas_Frank_159025.jpg"
22076,249764,"FL","H",348,"OR","Oregon","01","","",4,59.600000000000001,"2012","2014","G","H2OR01133",0,0,0,0,0,0,0,0,"AOK","Normal",5228,6061,"D","Suzanne","Bonamici","","Suzanne","Rep.","","US Representative","","F","Suzanne Bonamici","","Detroit, MI","1954","10","","Married","Michael Simon","Beaverton, OR","2 children","","",5,"White/Caucasian","Assistant Majority Leader, U.S. House of Representatives","2011","Chair, OR State Senate Committee on Redistricting","2011","PUB","Legislative Assistant","LAW","Attorney","University of Oregon Law School","J.D.","1983","University of Oregon, School of Journalism","B.A.","1980","Lane Community College (OR)","A.A.","1980","","","","","","","Rep. Suzanne Bonamici","US Representative","Room 439","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3701","","http://bonamici.house.gov/contact-me/email-me","http://bonamici.house.gov/","","http://www.facebook.com/CongresswomanBonamici","","http://www.youtube.com/user/RepSuzanneBonamici/","Images\Photos\FL\H","Bonamici_Suzanne_249764.jpg"
22077,159027,"FL","H",124,"OR","Oregon","02","","",1,68.599999999999994,"1998","2014","G","H6OR02116",0,0,30,0,42,0,90,0,"AOK","Normal",5229,6062,"R","Greg","Walden","","Greg","Rep.","","US Representative","","M","Gregory Paul Walden","WALL-duhn","The Dalles, OR","1957","01","10","Married","Mylene Ann Simons","Hood River, OR","1 child","EPI","Episcopalian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Communications and Technology","2013","Member, OR State Senate","1995-1997","BUS","Owner","BUS","Owner","University of Oregon","B.S.","1981","University of Alaska","Att.","1975","","","","","","","","","","Rep. Greg Walden","US Representative","Room 2182","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3702","","https://walden.house.gov/e-mail-greg","http://walden.house.gov","","http://www.facebook.com/repgregwalden","http://twitter.com/repgregwalden","http://www.youtube.com/user/RepGregWalden","Images\Photos\FL\H","Walden_Greg_159027.jpg"
22096,159046,"FL","H",101,"PA","Pennsylvania","16","","",1,54.899999999999999,"1996","2014","G","H6PA16197",0,0,0,0,8,0,75,0,"AOK","Normal",5338,6173,"R","Joe","Pitts","R.","Joe","Rep.","","US Representative","","M","Joseph R. Pitts","pits","Lexington, KY","1939","10","10","Married","Virginia M. Pratt","Kennett Square, PA","3 children ;  4 grandchildren ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Health","2013","Member, PA State House","1973-1996","BUS","Owner and Operator","EDU","Teacher and Basketball Coach","West Chester University (PA)","M.Ed.","1972","Asbury College (KY)","B.A.","1961","","","","U.S. Air Force","Capt","1963-1969","","","","Rep. Joe Pitts","US Representative","Room 420","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3816","","https://pitts.house.gov/contact-me/legislative-contact-form","http://pitts.house.gov/","","http://www.facebook.com/pages/Congressman-Joe-Pitts/94156528752","http://twitter.com/RepJoePitts","http://www.youtube.com/CongressmanJoePitts","Images\Photos\FL\H","Pitts_Joe_159046.jpg"
22098,159048,"FL","H",75,"PA","Pennsylvania","14","","",1,76.900000000000006,"1994","2014","G","H4PA18131",0,0,95,0,96,0,53,0,"AOK","Normal",5336,6171,"D","Mike","Doyle","F.","Mike","Rep.","","US Representative","","M","Michael F. Doyle","DOY-ull","Swissvale, PA","1953","08","05","Married","Susan Erlandson","Forest Hills, PA","4 children","ROC","Roman Catholic",5,"White/Caucasian","Member, Swissvale PA Borough Council","1977-1981","","","PUB","Chief of Staff","PUB","Chief of Staff","Pennsylvania State University","B.S.","1975","Swissvale Area High School (PA)","","1975","","","","","","","","","","Rep. Mike Doyle","US Representative","Room 239","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3814","rep.doyle@mail.house.gov","http://doyle.house.gov/contact-me/email-me","http://doyle.house.gov","","http://www.facebook.com/usrepmikedoyle","http://twitter.com/USRepMikeDoyle","http://www.youtube.com/user/CongressmanDoyle","Images\Photos\FL\H","Doyle_Mike_159048.jpg"
22101,286955,"FL","H",311,"PA","Pennsylvania","03","","",9,54.799999999999997,"2010","2014","G","H0PA03271",0,0,40,0,67,0,90,0,"AOK","Normal",5325,6160,"R","Mike","Kelly","","Mike","Rep.","","US Representative","","M","Mike Kelly","KEH-lee","Pittsburgh, PA","1948","05","10","Married","Victoria","Butler, PA","4 children ;  4 grandchildren ","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Technology, Information Policy, Intergovernmental Relations and Procurement Reform","2013","Vice Chair, U.S. House Subcommittee on Asia and the Pacific","2013","BUS","Owner","BUS","Owner","University of Notre Dame (IN)","B.A.","1970","Butler High School (PA)","","1966","","","","","","","","","","Rep. Mike Kelly","US Representative","Room 1519","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-3809","","https://kelly.house.gov/contact-me/email-me","http://kelly.house.gov/","","","","http://www.youtube.com/repmikekelly","Images\Photos\FL\H","Kelly_Mike_286955.jpg"
22103,198593,"FL","H",280,"RI","Rhode Island","01","","",2,53,"2010","2014","G","H0RI01073",0,0,100,0,96,0,50,0,"AOK","Normal",5595,6432,"D","David","Cicilline","N.","David","Rep.","","US Representative","","M","David N. Cicilline","sih-sih-LEE-nee","Providence, RI","1961","07","15","Single","","Providence, RI","","JEW","Jewish",5,"White/Caucasian","Mayor, City of Providence, RI","2003-2011","Member, RI State House","1995-2003","EDU","Adjunct Professor of Law","VOL","Attorney","Georgetown University Law Center (DC)","J.D.","1986","Brown University (RI)","B.A.","1983","","","","","","","","","","Rep. David Cicilline","US Representative","Room 128","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3901","","https://cicilline.house.gov/contact-me/email-me","http://cicilline.house.gov/","","http://www.facebook.com/CongressmanDavidCicilline","http://twitter.com/housedemocrats","http://www.youtube.com/user/RepDavidCicilline","Images\Photos\FL\H","Cicilline_David_198593.jpg"
22108,285066,"FL","H",295,"SC","South Carolina","04","","",3,64.900000000000006,"2010","2014","G","H0SC04257",0,0,0,0,0,0,0,0,"AOK","Normal",5713,6552,"R","Trey","Gowdy","","Trey","Rep.","","US Representative","","M","Harold W. Gowdy III","GOU-dee","Greenville, SC","1964","08","22","Married","Terri Dillard","Spartanburg, SC","2 children","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Health Care, District of Columbia, Census and the National Archives","2013","Vice Chair, U.S. House Subcommittee on Courts, Commercial and Administrative Law","2013","PUB","Assistant U.S. Attorney","LAW","Associate","University South Carolina School of Law","J.D.","1989","Baylor University (TX)","B.A.","1986","Spartanburg High School (SC)","","1982","","","","","","","Rep. Trey Gowdy","US Representative","Room 1404","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4004","","http://gowdy.house.gov/Contact/","http://gowdy.house.gov/","","http://www.facebook.com/pages/Trey-Gowdy/143059759084016","http://twitter.com/tgowdysc","http://www.youtube.com/user/TGowdySC","Images\Photos\FL\H","Gowdy_Trey_285066.jpg"
22109,249811,"FL","H",319,"SC","South Carolina","05","","",4,55.5,"2010","2014","G","H0SC05031",0,0,95,0,96,0,55,0,"AOK","Normal",5714,6553,"R","Mick","Mulvaney","","Mick","Rep.","","US Representative","","M","John Michael Mulvaney","mull-VAY-nee","Alexandria, VA","1967","07","21","Married","Pamela West","Indian Land, SC","3 children (triplets)","ROC","Roman Catholic",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Contracting and Workforce","2013","Member, SC State Senate","2009-2010","BUS","Franchise Owner-Operator","LAW","President","Harvard Business School (MA)","Att.","2006","University of North Carolina Law School - Chapel Hill","J.D.","1992","Georgetown University School of Foreign Service (DC)","B.S.","1989","","","","","","","Rep. Mick Mulvaney","US Representative","Room 1207","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4005","","https://forms.house.gov/mulvaney/webforms/zipauthen_contact.shtml","http://mulvaney.house.gov/","","http://www.facebook.com/MulvaneySC5","http://twitter.com/RepMickMulvaney","http://www.youtube.com/RepMickMulvaney","Images\Photos\FL\H","Mulvaney_Mick_249811.jpg"
22110,159060,"FL","H",54,"SC","South Carolina","06","","",1,93.599999999999994,"1992","2014","G","H2SC02042",0,0,95,0,100,0,68,0,"AOK","Normal",5715,6554,"D","James","Clyburn","E.","Jim","Rep.","","US Representative","","M","James Enos Clyburn","KLY-burn","Sumter, SC","1940","07","21","Married","Emily England","Columbia, SC","3 children","AME","African Methodist Episcopal",1,"Black/African American","House Assistant Democratic Leader, U.S. House of Representatives","2011-Current","House Majority Whip, U.S. House of Representatives","2007-2011","PUB","Staff Member","BUS","Executive Director","South Carolina Executive Institute","","1957","South Carolina University Law School (SC)","","1974","South Carolina State University","B.S.","1962","","","","","","","Rep. James Clyburn","US Representative","Room 242","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4006","jclyburn@mail.house.gov","http://clyburn.house.gov/contact-me/email-me","http://clyburn.house.gov","","http://www.facebook.com/jameseclyburn","http://twitter.com/Clyburn","http://www.youtube.com/user/RepJamesClyburn","Images\Photos\FL\H","Clyburn_James_159060.jpg"
22112,267171,"FL","H",257,"TN","Tennessee","01","","",3,76,"2008","2014","G","H6TN01388",0,0,5,0,13,0,85,0,"AOK","Normal",5957,6835,"R","Phil","Roe","","Phil","Rep.","","US Representative","Dr.","M","David Phillip Roe","roe","Clarksville, TN","1945","07","21","Married","Pam","Johnston City, TN","3 children ;  2 grandchildren ","MET","Methodist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Health, Employment, Labor, and Pensions","2013","Mayor, Johnston City","2007-2008","MED","Physician - Obstetrician and Gynecologist","","","University of Tennessee, Memphis","M.D.","1973","Austin Peay State University (TN)","B.S.","1967","","","","U.S. Army","MAJ","1973-1974","","","","Rep. Phil Roe","US Representative","Room 407","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4201","","http://roe.house.gov/Contact/","http://roe.house.gov/","","http://www.facebook.com/pages/Dr-Phil-Roe/130725126985966","http://twitter.com/DrPhilRoe","http://www.youtube.com/drphilroe","Images\Photos\FL\H","Roe_Phil_267171.jpg"
22113,159063,"FL","H",29,"TN","Tennessee","02","","",1,74.400000000000006,"1988","2014","G","H8TN02069",0,0,20,0,13,0,70,0,"AOK","Normal",5958,6836,"R","John","Duncan","J.","Jimmy","Rep.","Jr.","US Representative","","M","John James Duncan, Jr.","DONE-can","Lebanon, TN","1947","07","21","Married","Lynn Hawkins","Knoxville, TN","4 children; 5 grandchildren","PRE","Presbyterian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Highways and Transit","2013","Judge, Knox County (TN) Criminal Court","1980-1988","LAW","Practicing Attorney","","","George Washington University School of Law (DC)","J.D.","1973","University of Tennessee","B.S.","1969","","","","U.S. Army National Guard","","1969","U.S. Army Reserve","CPT","1970-1987","Rep. John Duncan Jr.","US Representative","Room 2207","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4202","","http://duncan.house.gov/services/zip-auth.shtml","http://www.house.gov/duncan","","http://www.facebook.com/CongressmanDuncan","","http://www.youtube.com/user/RepJohnDuncan","Images\Photos\FL\H","Duncan_John_159063.jpg"
22114,285119,"FL","H",289,"TN","Tennessee","03","","",7,61.399999999999999,"2010","2014","G","H0TN03254",0,0,20,0,17,0,75,0,"AOK","Normal",5959,6837,"R","Chuck","Fleischmann","","Chuck","Rep.","","US Representative","","M","Charles J. Fleischmann","FLYSH-muhn","New York, NY","1962","10","11","Married","Brenda","Ooltewah, TN","3 children","ROC","Roman Catholic",5,"White/Caucasian","","","","","ENT","Auctioneer","ENT","Radio Talk Show Host","University of Tennessee College of Law - Knoxville","J.D.","1986","University of Illinois","B.A.","1983","","","","","","","","","","Rep. Chuck Fleischmann","US Representative","Room 230","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4203","","http://fleischmann.house.gov/contact-me/email-me","http://fleischmann.house.gov/","","http://www.facebook.com/repchuck","http://twitter.com/repchuck","http://www.youtube.com/repchuck","Images\Photos\FL\H","Fleischmann_Chuck_285119.jpg"
22117,199041,"FL","H",276,"TN","Tennessee","06","","",4,76.400000000000006,"2010","2014","G","H0TN06257",0,0,85,0,96,0,70,0,"AOK","Normal",5961,6840,"R","Diane","Black","Lynn","Diane","Rep.","","US Representative","","F","Diane Lynn Black","blak","Baltimore, MD","1951","01","16","Married","Dr. David Black","Gallatin, TN","3 children ;  6 grandchildren ","LUT","Lutheran",5,"White/Caucasian","Senate Republican Caucus Chair, TN State Senate","2010","Assistant Republican Floor Leader, TN State Senate","2010","BUS","Executive Director","BUS","Employee","Belmont University (TN)","B.S.N.","1992","Anne Arundel Community College (MD)","A.D.","1971","","","","","","","","","","Rep. Diane Black","US Representative","Room 1531","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4206","","http://black.house.gov/contact-me/email-me","http://black.house.gov/","","http://www.facebook.com/DianeBlackTN06","http://twitter.com/RepDianeBlack","http://www.youtube.com/user/RepDianeBlack","Images\Photos\FL\H","Black_Diane_199041.jpg"
22119,285151,"FL","H",288,"TN","Tennessee","08","","",6,68.299999999999997,"2010","2014","G","H0TN08246",0,0,80,0,88,0,65,0,"AOK","Normal",5964,6842,"R","Stephen","Fincher","L.","Steve","Rep.","","US Representative","","M","Stephen Lee Fincher","FIN-chur","Memphis, TN","1973","02","07","Married","Lynn","Frog Jump, TN","3 children","MET","Methodist",5,"White/Caucasian","","","","","AGR","Farmer and Managing Partner","ACT","Singer","Crockett County (TN) High School","","1990","","","","","","","","","","","","","Rep. Stephen Fincher","US Representative","Room 1118","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4208","","http://fincher.house.gov/contact-me","http://fincher.house.gov/","","http://www.facebook.com/representativestephenfincher","","http://www.youtube.com/user/CongressmanFincher","Images\Photos\FL\H","Fincher_Stephen_285151.jpg"
22136,378713,"FL","H",425,"TX","Texas","16","","",10,65.400000000000006,"2012","2014","G","H2TX16185",0,0,95,0,96,0,63,0,"AOK","Normal",6113,6993,"D","Beto","O'Rourke","","Beto","Rep.","","US Representative","","M","Robert O'Rourke","BET-oh","El Paso, TX","1972","09","26","Married","Amy Sanders","Sunset Heights, TX","3 children ","ROC","Roman Catholic",5,"White/Caucasian","Member, El Paso City Council","2005-2011","","","BUS","Co-founder","","","Columbia University (NY)","B.A.","1995","El Paso High School (TX)","","1995","","","","","","","","","","Rep. Beto O'Rourke","US Representative","Room 1721","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4316","","http://orourke.house.gov/contact/email-me","http://orourke.house.gov/","","http://www.facebook.com/betoforcongress","http://twitter.com/betoforcongress","http://www.youtube.com/user/BetoForCongress","Images\Photos\FL\H","ORourke_Beto_378713.jpg"
22137,287157,"FL","H",290,"TX","Texas","17","","",21,79.900000000000006,"2010","2014","G","H0TX17104",0,0,85,0,95,0,75,0,"AOK","Normal",6114,6994,"R","Bill","Flores","H.","Bill","Rep.","","US Representative","","M","William H. Flores","FLOOR-ehz","Warren Air Force Base, Cheyenne, WY","1954","02","05","Married","Gina","Bryan, TX","2 children","BAP","Baptist",5,"White/Caucasian","","","","","BUS","President and Chief Executive Officer","LAB","Cattle Driver/Farmer","Houston Baptist University (TX)","M.B.A.","1985","Texas A&M University","B.B.A.","1976","","","","","","","","","","Rep. Bill Flores","US Representative","Room 1030","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4317","","http://flores.house.gov/index.cfm?sectionid=58&sectiontree=3,58","http://flores.house.gov/","","http://www.facebook.com/RepBillFlores","http://twitter.com/RepBillFlores","http://www.youtube.com/RepBillFlores","Images\Photos\FL\H","Flores_Bill_287157.jpg"
22138,159088,"FL","H",79,"TX","Texas","18","","",3,75,"1994","2014","G","H4TX18054",0,0,100,0,100,0,55,0,"AOK","Normal",6115,6995,"D","Sheila","Jackson Lee","","Sheila","Rep.","","US Representative","","F","Sheila Jackson Lee","JAK-suhn-lee","Jamaica, NY","1950","01","12","Married","Elwyn C. Lee","Houston, TX","2 children","USP","Protestant - Unspecified Christian",1,"Black/African American","Ranking Minority Member, U.S. House Subcommittee on Transportation Security","2013","Member, Houston City Council","1990-1994","LAW","Senior Attorney","LAW","Trial Attorney","University of Virginia Law School","J.D.","1975","Yale University (CT)","B.A.","1972","New York University","","1972","","","","","","","Rep. Sheila Jackson Lee","US Representative","Room 2160","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4318","","http://jacksonlee.house.gov/Contact/","http://www.jacksonlee.house.gov","","http://www.facebook.com/pages/Congresswoman-Sheila-Jackson-Lee/169479190984","http://twitter.com/JacksonLeeTX18","http://www.youtube.com/user/SheilaJacksonLeeTX18","Images\Photos\FL\H","JacksonLee_Sheila_159088.jpg"
22140,212619,"FL","H",422,"TX","Texas","20","","",8,63.899999999999999,"2012","2014","G","H2TX35011",0,0,95,0,96,0,60,0,"AOK","Normal",6116,6997,"D","Joaquin","Castro","","Joaquin","Rep.","","US Representative","","M","Joaquin Castro","","San Antonio, TX","1974","09","16","Single","","San Antonio, TX","","ROC","Roman Catholic",2,"Hispanic/Latino","Vice Chair, TX State House Committee on Higher Education","2013","Member (TX125 D), TX State House","2002-2013","EDU","Adjunct Professor","EDU","Visiting Professor","Harvard University Law School (MA)","J.D.","2000","Stanford University (CA)","A.B.","1996","Jefferson High School (TX)","","1992","","","","","","","Rep. Joaquin Castro","US Representative","Room 212","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4320","","http://castro.house.gov/contact/email-me","http://castro.house.gov/","","http://www.facebook.com/JoaquinCastroforCongress?sk=wall","http://twitter.com/Castro4Congress","http://www.youtube.com/user/CastroforCongress","Images\Photos\FL\H","Castro_Joaquin_212619.jpg"
