"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
25126,271829,"SL","H",101,"NY","New York","034","","",72,99.700000000000003,"2008","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4467,5290,"D","Michael","DenDekker","G.","Michael","Hon.","","New York Assemblymember","","M","Michael G. DenDekker","","Jackson Heights, NY","","","","Married","Angela","Jackson Heights, NY","4 children; 1 grandchild","","",5,"White/Caucasian","Former Deputy Chief, Jackson Heights and Elmhurst Ambulance Corps","1989-2007","","","PUB","Facilities Manager","PUB","Supervisor","State University of New York, Farmingdale","","1989-2007","Monsignor McClancy Memorial High School","","1989-2007","","","","","","","","","","Hon. Michael DenDekker","New York Representative","Room 326","Legislative Office Building","","","Albany, NY 12248","dendekkerm@assembly.state.ny.us","http://assembly.state.ny.us/mem/Michael-G-DenDekker/contact/","http://assembly.state.ny.us/mem/Michael-G-DenDekker","","","","","Images\Photos\SL\NY\H","DenDekker_Michael_271829.jpg"
25313,228849,"SL","H",103,"NH","New Hampshire","093","","",31,99.299999999999997,"2004","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",7914,4795,"D","Stephen","Shurtleff","J.","Steve","Rep.","","New Hampshire Representative","","M","Stephen J. Shurtleff","","Concord, NH","1947","09","04","Divorced","","Penacook, NH","3 children; 1 grandchild","CAT","Catholic",5,"White/Caucasian","Member (NH070 D), NH State House","2006-2012","Assistant Minority Leader, NH State House of Representatives","2011","EDU","Substitute Teacher","LEN","Supervisory Deputy","City College of Chicago (IL)","A.A.","1998","Bishop Brady High School (NH)","","1966","","","","U.S. Army","SGT","1966-1969","","","","Rep. Stephen Shurtleff","New Hampshire Representative","","State House","107 North Main Street","","Concord, NH 03301-4951","steve.shurtleff@leg.state.nh.us","","http://www.gencourt.state.nh.us/house/members/memberlookup.aspx","","","","","",""
25495,250113,"SL","H",60,"NC","North Carolina","022","","",36,52.899999999999999,"2006","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4680,5505,"D","William","Brisson","D.","William","Rep.","","North Carolina Representative","","M","William Dale Brisson","","Dublin, NC","1946","03","18","Married","Brenda","Dublin, NC","1 child; 1 grandchild","BAP","Baptist",5,"White/Caucasian","Candidate, NC State House of Representatives","2004","Former Chair, Bladen County Board of Commissioners","2004","AGR","Farmer","","","","","","","","","","","","","","","","","","Rep. William Brisson","North Carolina Representative","Room 1325","Legislative Building","16 West Jones Street","","Raleigh, NC 27601-1096","William.Brisson@ncleg.net","","http://www.ncga.state.nc.us/gascripts/members/viewMember.pl?sChamber=House&nUserID=558","","","","","Images\Photos\SL\NC\H","Brisson_William_250113.jpg"
25619,292316,"SL","H",92,"ND","North Dakota","037","A","",67,43,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4866,5693,"R","Vicky","Steiner","","Vicky","Rep.","","North Dakota Representative","","F","Vicky Steiner","","","","","","Married","Calvin Steiner","Dickinson, ND","4 children; 1 grandchild","","",5,"White/Caucasian","Former Member, St. Wenceslaus Elementary School Board","1988-1990","","","BUS","Executive Director","REL","Developer","Moorhead State University (MN)","B.S.","1988-1990","North Dakota State University","Att.","1988-1990","","","","","","","","","","Rep. Vicky Steiner","North Dakota Representative","","State Capitol","600 East Boulevard Avenue","","Bismarck, ND 58505-0360","vsteiner@nd.gov","","http://www.legis.nd.gov/assembly/63-2013/members/house/representative-vicky-steiner","","","","","Images\Photos\SL\ND\H","Steiner_Vicky_292316.jpg"
25719,196900,"SL","H",505,"NH","New Hampshire","138","A","",152,26.100000000000001,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",7937,4884,"R","David","Bickford","A.","David","Rep.","","New Hampshire Representative","","M","David A. Bickford","","Rochester, NH","1951","09","06","","","New Durham, NH","5 children","","",5,"White/Caucasian","Candidate, New Hampshire House Strafford 03 (NH094)","2010-2010","Member (NH094 R), NH State House","2008-2010","PUB","Full Time Legislator","LAB","Retired","Kingswood Regional High School (NH)","","2008-2010","New Hampshire Vocational Training College","A.A.","2008-2010","","","","U.S. Army Reserve","","1970-1976","","","","Rep. David Bickford","New Hampshire Representative","","State House","107 North Main Street","","Concord, NH 03301-4951","","","http://www.gencourt.state.nh.us/house/members/member.aspx","","http://www.facebook.com/pages/David-A-Bickford-for-NH-House-of-Representatives/109753325746599","","","Images\Photos\SL\NH\H","Bickford_David_196900.jpg"
25906,196290,"SL","H",6,"MS","Mississippi","057","","",6,100,"1984","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3443,4061,"D","Edward","Blackmon","","Edward","Rep.","Jr.","Mississippi Representative","","M","Edward Blackmon Jr.","","Canton, MS","1947","07","21","Married","Barbara A. Martin","Canton, MS","3 children","BAP","Baptist",1,"Black/African American","Member, MS State House of Representatives","1979-1980","","","LAW","Attorney","","","Emory University (GA)","","1979-1980","Tuskegee University (AL)","","1979-1980","George Washington University School of Law (DC)","","1979-1980","","","","","","","Rep. Edward Blackmon Jr.","Mississippi Representative","","State Capitol","PO Box 1018","","Jackson, MS 39215-1018","eblackmon@house.ms.gov","","http://billstatus.ls.state.ms.us/members/house/blackmon.xml","","","","","Images\Photos\SL\MS\H","Blackmon_Edward_196290.jpg"
25959,196343,"SL","H",7,"MS","Mississippi","110","","",7,100,"1991","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3496,4114,"D","Billy","Broomfield","","Billy","Rep.","","Mississippi Representative","","M","Billy Frank Broomfield","","Moss Point, MS","1945","01","15","Married","Vera DuBose","Moss Point, MS","2 children; 5 grandchildren","MET","Methodist",1,"Black/African American","Member, Jackson County Democratic Committee","1967","Member, Moss Point Park and Recreation Committee","1967","BUS","Former Project Coordinator","BUS","Senior Planner","Enterprise State Junior College (AL)","","1967","Prentiss Institute","","1967","","","","","","","","","","Rep. Billy Broomfield","Mississippi Representative","","State Capitol","PO Box 1018","","Jackson, MS 39215-1018","bbroomfield@house.ms.gov","","http://billstatus.ls.state.ms.us/members/house/broomfield.xml","","","","","Images\Photos\SL\MS\H","Broomfield_Billy_196343.jpg"
26115,196499,"SL","H",18,"NC","North Carolina","035","","",13,57.5,"1999","2012","G","",0,0,0,0,0,0,0,0,"AOK","Retiring at end of term",4693,5518,"D","Jennifer","Weiss","","Jennifer","Rep.","","North Carolina Representative","","F","Jennifer Weiss","","Somerville, NJ","1959","10","29","Married","Bruce Alan Hamilton","Cary, NC","2 children","JEW","Jewish",5,"White/Caucasian","Former Member, NC Aging Study Commission","1969-1971","Precinct Chair, Cary Vice Chair, Wake County Democratic Party","1994-1999","VOL","Legal Service�s Director","BUS","Corporate and Securities Attorney","University of Virginia Law School","J.D.","1986","University of North Carolina Chapel Hill","B.A.","1981","Princeton Day School (NJ)","","1977","","","","","","","Rep. Jennifer Weiss","North Carolina Representative","Room 1109","Legislative Building","16 West Jones Street","","Raleigh, NC 27601-1096","Jennifer.Weiss@ncleg.net","","http://www.ncga.state.nc.us/gascripts/members/viewMember.pl?sChamber=House&nUserID=198","","http://www.facebook.com/pages/Jennifer-Weiss-for-NC-House-35/239560487982","","","Images\Photos\SL\NC\H","Weiss_Jennifer_196499.jpg"
26286,299289,"SL","H",118,"MN","Minnesota","003B","","",60,51.200000000000003,"2010","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3187,3803,"R","Carolyn","McElfatrick","","Carolyn","Rep.","","Minnesota Representative","","F","Carolyn McElfatrick","","","","","","Married","Robert McElfatrick, M.D.","Deer River, MN","2 children; 6 grandchildren","","",5,"White/Caucasian","","","","","MED","Coordinator","MED","Registered Nurse","Mayo Clinic (MN)","","1964","Methodist - Kahler School of Nursing (MN)","B.N.","1964","","","","","","","","","","Rep. Carolyn McElfatrick","Minnesota Representative","Room 545","State Office Building","100 Rev. Dr. Martin Luther King Jr. Boulevard","","St. Paul, MN 55155-1232","rep.carolyn.mcelfatrick@house.mn","http://www.house.leg.state.mn.us/members/mailto.asp?id=15361","http://www.house.leg.state.mn.us/members/members.asp?id=15361","","","","","Images\Photos\SL\MN\H","McElfatrick_Carolyn_299289.jpg"
26407,195949,"SL","H",7,"MN","Minnesota","062B","","",7,77.200000000000003,"1986","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3305,3921,"DFL","Jean","Wagenius","","Jean","Rep.","","Minnesota Representative","","F","Jean Wagenius","wa-GHEEN-yus","Washington, DC","1941","10","01","Married","Dwight Stuart Wagenius","Minneapolis, MN","2 children","CON","Congregationalist",5,"White/Caucasian","","","","","PUB","Employee","LAW","Attorney","William Mitchell College of Law (MN)","J.D.","1983","University of Illinois Jane Adams School of Social Work (IL)","","1983","George Washington University (DC)","B.A.","1983","","","","","","","Rep. Jean Wagenius","Minnesota Representative","Room 251","State Office Building","100 Rev. Dr. Martin Luther King Jr. Boulevard","","St. Paul, MN 55155-1232","rep.jean.wagenius@house.mn","http://www.house.leg.state.mn.us/members/mailto.asp?id=10690","http://www.house.leg.state.mn.us/members/members.asp?id=10690","","http://www.facebook.com/jean.wagenius","","","Images\Photos\SL\MN\H","Wagenius_Jean_195949.jpg"
26642,260582,"SL","S",24,"MS","Mississippi","018","","",12,50.399999999999999,"2007","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3526,4144,"R","Giles","Ward","K.","Giles","Sen.","","Mississippi Senator","","M","Giles K. Ward","","Winston County, MS","1948","03","06","Married","Kay Burrage","Louisville, MS","2 children","MET","Methodist",5,"White/Caucasian","Member, MS Economic Council","1969-1971","","","BUS","Retired Regional Manager","","","Mississippi State University","","1969-1971","University of Southern Mississippi","","1969-1971","","","","","","","","","","Sen. Giles Ward","Mississippi Senator","","State Capitol","PO Box 1018","","Jackson, MS 39215-1018","gkward@senate.ms.gov","","http://billstatus.ls.state.ms.us/members/senate/ward.xml","","","","","Images\Photos\SL\MS\S","Ward_Giles_260582.jpg"
26768,289284,"SL","S",25,"AL","Alabama","002","","",14,58.899999999999999,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",114,116,"R","William","Holtzclaw","L.","Bill","Sen.","","Alabama Senator","","M","William Lovette Holtzclaw","","Elaine, AR","1964","05","12","Married","Pam","Madison, AL","2 children ","MET","Methodist",5,"White/Caucasian","Member, Madison City Council","2008","","","PUB","Contracts Specialist","BUS","Licensed Financial Advisor","Florida Institute of Technology","Mast. Deg.","2011","Athens State University (AL)","B.S.","2006","Jonesboro High School","","1982","U.S. Marine Corps","CW3","1982-2003","","","","Sen. William Holtzclaw","Alabama Senator","Suite 731-D","Alabama State House","11 South Union Street","","Montgomery, AL 36130-4600","bill.holtzclaw@alsenate.org","","http://www.legislature.state.al.us/senate/senators/senatebios/sd002.html","","http://www.facebook.com/profile.php?id=100000226518303","http://twitter.com/billholtzclaw","","Images\Photos\SL\AL\S","Holtzclaw_William_289284.jpg"
26850,290697,"SL","H",71,"AL","Alabama","015","","",40,99.099999999999994,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",22,24,"R","Allen","Farley","","Allen","Rep.","","Alabama Representative","","M","James Allen Farley","","","","","","Married","Muriel","Bessemer, AL","3 children; 10 grandchildren","BAP","Baptist",5,"White/Caucasian","","","","","LEN","Assistant Sheriff","LEN","Liaison Officer to Jefferson County School System","FBI National Academy (VA)","","1990","Jacksonville State University (AL)","","1990","Jefferson State Junior College (AL)","","1990","","","","","","","Rep. Allen Farley","Alabama Representative","Room 541-A","Alabama State House","11 South Union Street","","Montgomery, AL 36130-2950","allenfarley@bellsouth.net","","http://www.legislature.state.al.us/house/representatives/housebios/hd015.html","","http://www.facebook.com/people/Allen-Farley/100000193786012","","","Images\Photos\SL\AL\H","Farley_Allen_290697.jpg"
27004,277971,"SL","H",63,"AR","Arkansas","080","","",27,52,"2010","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",360,398,"R","Linda","Collins-Smith","","Linda","Rep.","","Arkansas Representative","","F","Linda Collins-Smith","","","","","","Married","","Pocahontas, AR","","","",5,"White/Caucasian","","","","","PUB","Chairman","BUS","Owner, Operator","Arkansas State University","","1998","Williford Public School","","1998","","","","","","","","","","Rep. Linda Collins-Smith","Arkansas Representative","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","Linda.Collins-Smith@arkansashouse.org","","http://www.arkansashouse.org/member/262/linda-collins-smith","","","","","Images\Photos\SL\AR\H","CollinsSmith_Linda_277971.jpg"
27228,290954,"SL","H",39,"CA","California","037","","",25,59.399999999999999,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",505,939,"D","Das","Williams","","Das","Hon.","","California Assemblymember","","M","Das Williams","","Alaska","1974","06","29","Not Stated","Jonnie","Santa Barbara, CA","","","",5,"White/Caucasian","Chairman, CA State Assembly Select Committee on Regional Strategies for the Green Economy","2012","Member (CA035 R), CA State Assembly","2010-2012","PUB","Legislative Aide","VOL","Community Organizer","University of California; Bren School of Environmental Science,  Santa Barbara","M.S.","2010-2012","University of California, Berkeley","Bach. Deg.","2010-2012","Santa Barbara City College (CA)","","2010-2012","","","","","","","Hon. Das Williams","California Representative","","California Assembly","PO Box 942849","","Sacramento, CA 94249-0037","assemblymember.williams@assembly.ca.gov","https://lcmspubcontact.lc.ca.gov/PublicLCMS/ContactPopup.php?district=AD37","http://asmdc.org/members/a37/","","http://www.facebook.com/das.williams","","","Images\Photos\SL\CA\H","Williams_Das_290954.jpg"
27395,210076,"SL","S",19,"CT","Connecticut","025","","",14,64.400000000000006,"2004","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",876,1314,"D","Bob","Duff","","Bob","Sen.","","Connecticut Senator","","M","Bob Duff","","Norwalk, CT","1971","","","Married","Tracey K.","Norwalk, CT","2 children","MET","Methodist",5,"White/Caucasian","Member, CT State House of Representatives","2002-2004","Assistant Majority Leader, CT State Senate","2010","REL","Realtor","EDU","Substitute Teacher","Lynchburg College (VA)","B.A.","1993","","","","","","","","","","","","","Sen. Bob Duff","Connecticut Senator","Room 2400","Legislative Office Building","300 Capitol Avenue","","Hartford, CT 06106-1591","Duff@senatedems.ct.gov","","http://www.senatedems.ct.gov/Duff.html","","http://www.facebook.com/senatorduff","http://twitter.com/senatorduff","http://www.youtube.com/CTSenateDemocrats","Images\Photos\SL\CT\S","Duff_Bob_210076.jpg"
27503,193341,"SL","H",26,"CT","Connecticut","098","","",21,54.799999999999997,"1994","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",798,1236,"D","Patricia","Widlitz","M.","Patricia","Rep.","","Connecticut Representative","","F","Patricia M. Phelps Widlitz","","Middletown, CT","1945","07","30","Married","Gary Widlitz","Guilford, CT","2 children","JEW","Jewish",5,"White/Caucasian","House Deputy Majority Leader, CT State House","2011","Member, Guilford Board of Selectmen","1989-1995","EDU","Teacher","BUS","Former Director","Central Connecticut State University (CT)","B.S.","1967","Valley Regional High School","","1967","","","","","","","","","","Rep. Patricia Widlitz","Connecticut Representative","Room 3704","Legislative Office Building","300 Capitol Avenue","","Hartford, CT 06106-1591","Patricia.Widlitz@cga.ct.gov","","http://www.housedems.ct.gov/Widlitz","","http://www.facebook.com/CTHouseDemocrats","","http://www.youtube.com/CTHouseDemocrats","Images\Photos\SL\CT\H","Widlitz_Patricia_193341.jpg"
27602,272158,"SL","H",31,"DE","Delaware","010","","",21,54.600000000000001,"2008","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",898,1338,"D","Dennis","Williams","E.","Dennis","Rep.","","Delaware Representative","","M","Dennis E. Williams","","Cardiff, DE","","","","Married","Alexis","Devon, DE","1 child","","",5,"White/Caucasian","Candidate, U.S. House of Representatives","2005-2010","","","BUS","Former Controller","BUS","Financial Planning Director","University of Pennsylvania","M.S.","2005-2010","University of Delaware","B.S.","2005-2010","Concord High School","","2005-2010","","","","","","","Rep. Dennis Williams","Delaware Representative","","Legislative Hall ","411 Legislative Avenue","","Dover, DE 19901","Dennis.E.Williams@state.de.us","","http://legis.delaware.gov/legislature.nsf/52087754ec8b9261852569c10055df42/d1817d885f51be49852569d800535df7?OpenDocument","","","","","Images\Photos\SL\DE\H","Williams_Dennis_272158.jpg"
27769,249071,"SL","H",12,"FL","Florida","096","","",4,100,"2006","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1088,1530,"D","James","Waldman","W.","Jim","Rep.","","Florida Representative","","M","James W. Waldman","","Washington, DC","1958","03","21","","","Coconut Creek, FL","2 children","JEW","Jewish",5,"White/Caucasian","Ranking Minority Member, FL State House Rules and Calendar Committee","2012","Member (FL095 D), FL State House","2008-2012","LOB","Attorney","","","Nova University Law School (FL)","","1985","University of Florida","B.A.","1980","University of Connecticut (CT)","","1978","","","","","","","Rep. James Waldman","Florida Representative","Room 212","The Capitol","402 South Monroe Street","","Tallahassee, FL 32399-1300","jim.waldman@myfloridahouse.gov","http://www.myfloridahouse.gov/Sections/Representatives/emailrepresentative.aspx?MemberId=4367&SessionId=73","http://www.myfloridahouse.gov/Sections/Representatives/details.aspx?MemberId=4367&SessionId=73","","","","","Images\Photos\SL\FL\H","Waldman_James_249071.jpg"
27900,308521,"SL","H",143,"GA","Georgia","050","","",87,100,"2010","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1215,1673,"R","Lynne","Riley","","Lynne","Rep.","","Georgia Representative","","F","Lynne Riley","","","","","","Married","Mike Riley","Johns Creek, GA","3 children ","CAT","Catholic",5,"White/Caucasian","Commissioner, Fulton County District 3","2010","Member, Georgia Public Defender Supervisory Council for the Atlanta Judicial Circuit","2010","BUS","Professional Accountant","","","American Institute of Banking (MA)","","2010","Bentley College (MA)","","2010","Northeastern University (MA)","","2010","","","","","","","Rep. Lynne Riley","Georgia Representative","Room 504","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","lynne.riley@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=763&Session=21","","","","","Images\Photos\SL\GA\H","Riley_Lynne_308521.jpg"
27982,351083,"SL","H",171,"GA","Georgia","139","","",62,65.299999999999997,"07/19/2011","2012","S","",0,0,0,0,0,0,0,0,"AOK","Normal",1304,1780,"D","James","Beverly","T.","James","Rep.","","Georgia Representative","Dr.","M","James Theodore Beverly","","","","","","","","Macon, GA","","","",1,"Black/African American","Field Organizer, GA Campaign for Change","2008","Surrogate, Voter Protection","2008","MED","Optometrist","MED","Chief Executive Officer","Harvard University Kennedy School of Government","M.P.A.","2010","Wesleyan College (GA)","M.B.A.","2006","Harvard Divinity School Leadership Institute (MA)","","2003","","","","","","","Rep. James Beverly","Georgia Representative","Room 509-D","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","james.beverly@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=793&Session=21","","http://www.facebook.com/votejamesbeverly#!/votejamesbeverly?sk=info","","","Images\Photos\SL\GA\H","Beverly_James_351083.jpg"
28094,299489,"SL","H",43,"HI","Hawaii","011","","",6,51.5,"2010","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1381,1860,"R","George","Fontaine","R.","George","Rep.","","Hawaii Representative","","M","George R. Fontaine","","Los Angeles, CA","1960","09","28","Married","Paige","Kihei, HI","2 children ","CAT","Catholic",5,"White/Caucasian","Minority Whip, HI State House of Representatives","2011-2012","Candidate, HI State House of Representatives","2006","BUS","Co-Founder","BUS","Energy Consultant","University of Hawaii, Maui Community College","A.S.","1987","","","","","","","","","","","","","Rep. George Fontaine","Hawaii Representative","Room 311","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","repfontaine@Capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=fontaine","","http://www.facebook.com/pages/George-Fontaine/116990512208","http://twitter.com/georgefontaine","","Images\Photos\SL\HI\H","Fontaine_George_299489.jpg"
28221,194059,"SL","H",2,"IA","Iowa","028","","",2,51.799999999999997,"1989","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1906,2430,"D","Patrick","Murphy","J.","Pat","Rep.","","Iowa Representative","","M","Patrick J. Murphy","","Dubuque, IA","1959","08","24","Married","Therese (Teri) Ann Gulick","Dubuque, IA","4 children; 5 grandchildren","CAT","Catholic",5,"White/Caucasian","Speaker of the House, IA State House of Representatives","2007-2011","Minority Leader, IA State House of Representatives","2003-2007","EDU","Adjunct Instructor","BUS","Self Employed","Loras College (IA)","B.A.","1980","Wahlert High School","","1977","","","","","","","","","","Rep. Patrick Murphy","Iowa Representative","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","pat.murphy@legis.state.ia.us","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=84&PID=36","","","","","Images\Photos\SL\IA\H","Murphy_Patrick_194059.jpg"
28421,194259,"SL","S",3,"IL","Illinois","034","","",2,52.600000000000001,"1992","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1689,2209,"R","Dave","Syverson","","Dave","Sen.","","Illinois Senator","","M","Dave Syverson","","Chicago, IL","1957","06","29","Married","Shirley","Rockford, IL","2 children","LUT","Lutheran",5,"White/Caucasian","Senate Minority Caucus Chair, IL State Senate","2011","Member, Governor's Council on Health and Physical Fitness","2011","BUS","Broker","","","Guilford High School","","2011","Rock Valley College (IL)","B.S.","2011","","","","","","","","","","Sen. Dave Syverson","Illinois Senator","Room M103D","Capitol Building","301 South Second Street","","Springfield, IL 62706","info@senatordavesyverson.com","","http://www.ilga.gov/senate/Senator.asp?GA=97&MemberID=1650","","http://www.facebook.com/pages/Dave-Syverson/103762162995970","","","Images\Photos\SL\IL\S","Syverson_Dave_194259.jpg"
28528,270590,"SL","H",71,"IL","Illinois","048","","",34,66.200000000000003,"2008","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1585,2105,"R","Michael","Connelly","G.","Michael","Rep.","","Illinois Representative","","M","Michael G. Connelly","","","","","","Married","Lisa","Naperville, IL","3 children","CAT","Catholic",,"","Trustee, Village of Lisle","2001-2006","Chair, DuPage 911 Board","2001-2006","LAW","Attorney","LAW","Former Assistant State's Attorney","","","","","","","","","","","","","","","","Rep. Michael Connelly","Illinois Representative","Room 232-N","Stratton Office Building","401 South Spring Street","","Springfield, IL 62706","repconnelly48@gmail.com","","http://www.ilga.gov/house/Rep.asp?GA=97&MemberID=1743","","","","","Images\Photos\SL\IL\H","Connelly_Michael_270590.jpg"
28616,194454,"SL","H",25,"IN","Indiana","001","","",11,100,"1998","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1724,2246,"D","Linda","Lawson","C.","Linda","Rep.","","Indiana Representative","","F","Linda C. Lawson","","Gary, IN","1948","11","03","Married","James (Jim) Hornak","Hammond, IN","2 children ; 2 grandchildren","","",5,"White/Caucasian","House Minority Leader, IN State House","2012","Chairman, IN State Joint Commission on Courts","2012","LEN","Retired Captain","PUB","Legislator","Indiana University (IN)","","2012","Gavit High School","","2012","","","","","","","","","","Rep. Linda Lawson","Indiana Representative","Room 3-3","State House","200 West Washington Street","","Indianapolis, IN 46204-2786","h1@in.gov","http://lawson.indianahousedemocrats.org/contact","http://lawson.indianahousedemocrats.org","","","","","Images\Photos\SL\IN\H","Lawson_Linda_194454.jpg"
28704,289921,"SL","H",71,"IN","Indiana","090","","",46,100,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1813,2335,"R","Michael","Speedy","R.","Mike","Rep.","","Indiana Representative","","M","Michael R. Speedy","","","","","","Not Stated","","Indianapolis, IN","","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Vice Chair, IN State House Committee on Roads and Transportation","2012","","","","","","","Indiana University School of Law","J.D.","1995","Indiana University School of Business","B.S.","1990","Loy Norrix HS, Kalamazoo, MI","","1986","","","","","","","Rep. Michael Speedy","Indiana Representative","Room 336-30","State House","200 West Washington Street","","Indianapolis, IN 46204-2786","h90@in.gov","http://www.in.gov/cgi-bin/legislative/contact/contact-2-5.pl?data=h090","http://www.in.gov/h90/","","","","","Images\Photos\SL\IN\H","Speedy_Michael_289921.jpg"
28811,268133,"SL","H",76,"KS","Kansas","057","","",29,54,"2008","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2089,2615,"D","Sean","Gatewood","G.","Sean","Rep.","","Kansas Representative","","M","Sean G. Gatewood","","","1980","08","07","Married","Terica","Topeka, KS","1 child ","","",5,"White/Caucasian","","","","","REL","Asset Manager","","","Washburn University (KS)","","1972","Pittsburg State University (KS)","","1972","Hutchinson Community College (KS)","A.A.","1972","","","","","","","Rep. Sean Gatewood","Kansas Representative","DSOB","Kansas State Capitol","300 SW Tenth Avenue","","Topeka, KS 66612-1504","sean.gatewood@house.ks.gov","","http://kslegislature.org/li/b2011_12/year1/members/rep_gatewood_sean_1/","","","","","Images\Photos\SL\KS\H","Gatewood_Sean_268133.jpg"
28902,194740,"SL","S",11,"KY","Kentucky","023","","",7,51,"1996","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2326,2854,"R","John","Westwood","D.","Jack","Sen.","","Kentucky Senator","","M","John D. Westwood","","Covington, KY","1944","03","06","Married","Kelley Kay Martin","Crescent Springs, KY","4 children; 7 grandchildren","CHC","Christian Church",5,"White/Caucasian","Board of Education, Erlanger-Elsmere","1995-1996","Member, Southern Regional Education Board","1995-1996","EDU","English and Journalism Teacher (Retired)","","","Northern Kentucky University (KY)","M.Ed.","1980","University of Kentucky (KY)","B.A.","1966","Erlanger Lloyd High School","","1963","","","","","","","Sen. John Westwood","Kentucky Senator","Room 228","Capitol Annex","702 Capitol Avenue","","Frankfort, KY 40601","Jack.Westwood@lrc.ky.gov","","http://www.lrc.ky.gov/legislator/S023.htm","","","","","Images\Photos\SL\KY\S","Westwood_John_194740.jpg"
28979,249916,"SL","H",68,"KY","Kentucky","060","","",26,80.400000000000006,"2006","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2263,2791,"R","Sal","Santoro","","Sal","Rep.","","Kentucky Representative","","M","Sal Santoro","","","1951","07","14","Not Stated","","Florence, KY","","CAT","Catholic",5,"White/Caucasian","Chair, Florence Fire Protection District","1992-2000","","","LEN","Former Trooper","BUS","President","Xavier University (OH)","M.A.","1992-2000","University of Cincinnati (OH)","B.A.","1992-2000","","","","","","","","","","Rep. Sal Santoro","Kentucky Representative","Room 413-D","Capitol Annex","702 Capitol Avenue","","Frankfort, KY 40601","Sal.Santoro@lrc.ky.gov","","http://www.lrc.ky.gov/legislator/H060.htm","","http://www.facebook.com/people/Sal-Santoro/1448810429","","","Images\Photos\SL\KY\H","Santoro_Sal_249916.jpg"
