"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
25337,269435,"SL","H",80,"NH","New Hampshire","120","A","",42,19.199999999999999,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",7930,8131,"R","Debra","DeSimone","L.","Debra","Rep.","","New Hampshire Representative","","F","Debra L. DeSimone","","Malden, MA","1954","11","01","Married","Robert DeSimone","Atkinson, NH","3 children ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Member (NH079 R), NH State House","2010-2012","Chair, Family Mediation and Juvenile Services","2004-Current","EDU","College Student","","","Northern Essex Community College (MA)","","2004-Current","Malden High School (MA)","","2004-Current","","","","","","","","","","Rep. Debra DeSimone","New Hampshire Representative","","State House","107 North Main Street","","Concord, NH 03301-4951","debra.desimone@leg.state.nh.us","","http://www.gencourt.state.nh.us/house/members/memberlookup.aspx","","","","","",""
25499,292288,"SL","S",31,"ND","North Dakota","003","","",21,54.299999999999997,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4879,5706,"R","Oley","Larsen","","Oley","Sen.","","North Dakota Senator","","M","Oley Larsen","","","","","","Married","Elizabeth (Liz)","Minot, ND","2 children ","","",5,"White/Caucasian","","","","","EDU","Automotive Technology Instructor","","","North Dakota State University","M.S.","2007","Valley City State University (ND)","B.S.","2004","University of North Dakota, Williston","Assc. Deg.","1986","","","","","","","Sen. Oley Larsen","North Dakota Senator","","State Capitol","600 East Boulevard Avenue","","Bismarck, ND 58505-0360","olarsen@nd.gov","","http://www.legis.nd.gov/assembly/63-2013/members/senate/senator-stanley-w-lyson","","http://www.facebook.com/profile.php?id=100000893627313","","","Images\Photos\SL\ND\S","Larsen_Oley_292288.jpg"
25601,227956,"SL","H",43,"ND","North Dakota","028","A","",35,33,"2004","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4857,5684,"R","Michael","Brandenburg","D.","Mike","Rep.","","North Dakota Representative","","M","Michael Don Brandenburg","","Jamestown, ND","1956","10","01","Married","Lovice","Edgeley, ND","7 children; 3 grandchildren","LUT","Lutheran",5,"White/Caucasian","Supervisor, Nora Township","2011-2012","Member, ND State House of Representatives","1997-2003","BUS","Director","AGR","Farmer","Edgeley High School","","1997-2003","","","","","","","ND National Guard","M/SGT","1997-2003","","","","Rep. Michael Brandenburg","North Dakota Representative","","State Capitol","600 East Boulevard Avenue","","Bismarck, ND 58505-0360","mbrandenburg@nd.gov","","http://www.legis.nd.gov/assembly/63-2013/members/house/representative-mike-d-brandenburg","","","","","Images\Photos\SL\ND\H","Brandenburg_Michael_227956.jpg"
25687,389391,"SL","S",41,"NE","Nebraska","045","","",41,51.399999999999999,"2012","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4014,4638,"NP","Sue","Crawford","","Sue","Sen.","","Nebraska Senator","","F","Sue Crawford","","","","","","Married","David","Bellevue, NE","2 children ","BAP","Baptist",5,"White/Caucasian","","","","","EDU","Professor for Political Science and Health Administration and Policy","","","Indiana University","","1980","Truman State University (MO)","","1980","","","","","","","","","","Sen. Sue Crawford","Nebraska Senator","","District 45 State Capitol","PO Box 94604","","Lincoln, NE 68509-4604","scrawford@leg.ne.gov","","http://news.legislature.ne.gov/dist45/","","http://www.facebook.com/SueCrawford2012","http://twitter.com/suecrawford2012","","Images\Photos\SL\NE\S","Crawford_Sue_389391.jpg"
25887,196271,"SL","H",21,"MS","Mississippi","042","","",16,62.399999999999999,"1992","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3428,4046,"D","Reecy","Dickson","L.","Reecy","Rep.","","Mississippi Representative","","F","Reecy L. Dickson","","Macon, MS","1944","10","24","Married","Billie C. Dickson","Macon, MS","4 children","BAP","Baptist",1,"Black/African American","Superintendent of Education, Noxubee County","1980-1988","","","BUS","Insurance Services Consultant","","","Mississippi State University","M.S.","1978","Mississippi Valley State College","B.A.","1978","","","","","","","","","","Rep. Reecy Dickson","Mississippi Representative","","State Capitol","PO Box 1018","","Jackson, MS 39215-1018","rdickson@house.ms.gov","","http://billstatus.ls.state.ms.us/members/house/dickson.xml","","","","","Images\Photos\SL\MS\H","Dickson_Reecy_196271.jpg"
25952,260707,"SL","H",82,"MS","Mississippi","102","","",36,65.900000000000006,"2007","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3488,4106,"R","Toby","Barker","","Toby","Rep.","","Mississippi Representative","","M","Thomas Blaine Barker","","Meridian, MS","1981","12","31","Married","Kathryn Northrop","Hattiesburg, MS","","BAP","Baptist",5,"White/Caucasian","Staff, State, Local Campaign Manager","1993-2003","Member, Pine Belt Innovation Council","1993-2003","BUS","Consultant (Political, Media, Economics)","BUS","Assistant Director","University of Southern Mississippi","M.S.","2006","University of Southern Mississippi","B.A.","2004","Meridian High School","","2000","","","","","","","Rep. Toby Barker","Mississippi Representative","","State Capitol","PO Box 1018","","Jackson, MS 39215-1018","tbarker@house.ms.gov","","http://billstatus.ls.state.ms.us/members/house/barker.xml","","http://www.facebook.com/profile.php?id=42804043","http://twitter.com/toby_barker","","Images\Photos\SL\MS\H","Barker_Toby_260707.jpg"
26075,311697,"SL","H",39,"MT","Montana","029","","",29,100,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3796,4418,"R","Ryan","Osmundson","","Ryan","Rep.","","Montana Representative","","M","Ryan Osmundson","","Volga, IA","1979","","","Married","Jessica","Buffalo, MT","7 children","","",5,"White/Caucasian","","","","","","","","","Colorado Aero Tech","","1981","Montana Wilderness School of the Bible","","1981","High School Home Schooled","","1981","","","","","","","Rep. Ryan Osmundson","Montana Representative","","State Capitol","PO Box 200400","","Helena, MT 59620-0400","ryanosmundson@gmail.com","http://leg.mt.gov/css/sessions/63rd/legwebmessage.asp?LegSessID=4149&Name=RYAN%20OSMUNDSON","http://leg.mt.gov/css/Sessions/63rd/leg_info.asp?HouseID=1&SessionID=107&LAWSID=12599","","http://www.facebook.com/pages/Ryan-Osmundson-for-Montana-Legislature/10150142689530274?ref=ts","","","Images\Photos\SL\MT\H","Osmundson_Ryan_311697.jpg"
26202,397590,"SL","H",76,"NC","North Carolina","032","","",29,70.799999999999997,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4690,5515,"D","Nathan","Baskerville","","Nathan","Rep.","","North Carolina Representative","","M","Nathan Angus Baskerville","","Vance County, NC","1981","","","Not Stated","","Henderson, NC","","","",1,"Black/African American","Chair, Vance County Indigent Defense Committee","1985-1993","Volunteer, Vance County Obama for America Campaign","2008","LAW","Attorney and Owner","LAW","Former Assistant District Attorney","North Carolina Central University School of Law","J.D.","2006","Pontifica Universidad Cat�lica Madre y Maestra - Santiago (Dominican Republic)","","2006","Morehouse College (GA)","B.A.","2006","","","","","","","Rep. Nathan Baskerville","North Carolina Representative","Room 1315","Legislative Building","16 West Jones Street","","Raleigh, NC 27601-1096","Nathan.Baskerville@ncleg.net","","http://www.ncga.state.nc.us/gascripts/members/viewMember.pl?sChamber=House&nUserID=649","http://www.nathanbaskerville.com/","http://www.facebook.com/nathan.a.baskerville","","","Images\Photos\SL\NC\H","Baskerville_Nathan_397590.jpg"
26361,195949,"SL","H",6,"MN","Minnesota","063B","","",6,76.400000000000006,"1986","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3307,3923,"DFL","Jean","Wagenius","","Jean","Rep.","","Minnesota Representative","","F","Jean Wagenius","wa-GHEEN-yus","Washington, DC","1941","10","01","Married","Dwight Stuart Wagenius","Minneapolis, MN","2 children","CON","Congregationalist",5,"White/Caucasian","Member (MN062B DFL), MN State House","2012-2013","","","PUB","Employee","LAW","Attorney","William Mitchell College of Law (MN)","J.D.","1983","University of Illinois Jane Adams School of Social Work (IL)","","1983","George Washington University (DC)","B.A.","1983","","","","","","","Rep. Jean Wagenius","Minnesota Representative","Room 449","State Office Building","100 Rev. Dr. Martin Luther King Jr. Boulevard","","St. Paul, MN 55155-1298","rep.jean.wagenius@house.mn","http://www.house.leg.state.mn.us/members/mailto.asp?id=10690","http://www.house.leg.state.mn.us/members/members.asp?id=10690","","http://www.facebook.com/jean.wagenius","","","Images\Photos\SL\MN\H","Wagenius_Jean_195949.jpg"
26638,363892,"SL","S",39,"MS","Mississippi","010","","",19,63,"2011","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3518,4136,"D","Steve","Hale","","Steve","Sen.","","Mississippi Senator","Dr.","M","Steve Hale","","Senatobia, MS","","","","Married","Cindy Rials","Senatobia, MS","2 children; 2 grandchildren","BAP","Baptist",5,"White/Caucasian","Mayor, Senatobia","1993-2001","Member, Senatobia Board of Alderman","1989-1993","LEN","Firefighter (Retired)","REL","Planning Director","Mississippi State University","B.S.","1989-1993","","","","","","","","","","","","","Sen. Steve Hale","Mississippi Senator","","State Capitol","PO Box 1018","","Jackson, MS 39215-1018","shale@senate.ms.gov","","http://billstatus.ls.state.ms.us/members/senate/hale.xml","","","","","Images\Photos\SL\MS\S","Hale_Steve_363892.jpg"
26782,192606,"SL","S",2,"AL","Alabama","016","","",1,98.5,"1989","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",128,130,"R","J.T.","Waggoner","","Jabo","Sen.","","Alabama Senator","","M","J.T. Waggoner","","Birmingham, AL","1937","01","08","Married","Marilyn","Birmingham, AL","4 children (1 deceased)","COC","Church of Christ",5,"White/Caucasian","Senate Minority Leader, AL State Senate","2010","Minority Leader, AL State Senate","2002","BUS","Member","BUS","President","Birmingham School of Law (AL)","J.D.","2002","Birmingham-Southern College (AL)","B.A.","2002","","","","","","","","","","Sen. J.T. Waggoner","Alabama Senator","Room 726","Alabama State House","11 South Union Street","","Montgomery, AL 36130-4600","jabo.waggoner@alsenate.gov","","http://www.legislature.state.al.us/senate/senators/senatebios/sd016.html","","","","","Images\Photos\SL\AL\S","Waggoner_JT_192606.jpg"
26890,290770,"SL","H",98,"AL","Alabama","091","","",60,64.299999999999997,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",98,100,"R","Barry","Moore","","Barry","Rep.","","Alabama Representative","","M","Felix Barry Moore","","Enterprise, AL","","","","Married","Heather Hopper","","4 children ","BAP","Baptist",5,"White/Caucasian","","","","","BUS","Owner, Operator","","","Auburn University (AL)","Bach. Deg.","1992","Enterprise State Junior College","A.D.","1992","Enterprise High School","","1984","Army National Guard","","1984","","","","Rep. Barry Moore","Alabama Representative","Room 427-G","Alabama State House","11 South Union Street","","Montgomery, AL 36130-2950","barry@barrymooreindustries.com","","http://www.legislature.state.al.us/house/representatives/housebios/hd091.html","","http://www.facebook.com/RepBarryMoore","","","Images\Photos\SL\AL\H","Moore_Barry_290770.jpg"
27161,193047,"SL","S",3,"CA","California","010","","",3,66.599999999999994,"2006","2014","G","",0,0,0,0,0,0,0,0,"AOK","Term limit reached",558,992,"D","Ellen","Corbett","M.","Ellen","Sen.","","California Senator","","F","Ellen M. Corbett","","Oakland, CA","1954","12","31","Single","","San Leandro, CA","1 child","CAT","Catholic",5,"White/Caucasian","Candidate, US House California District 15 (CA15)","2012-2012","Member, CA Assembly","1998-2004","PUB","Intern and Staff","LAW","Attorney","McGeorge School of Law (CA)","J.D.","1981","University of California, Davis","B.S.","1973","California State University (CA)","Att.","1973","","","","","","","Sen. Ellen Corbett","California Senator","","State Capitol","Room 313","","Sacramento, CA 95814-4900","senator.corbett@senate.ca.gov","http://lcmspubcontact.lc.ca.gov/PublicLCMS/ContactPopup.php?district=SD10","http://sd10.senate.ca.gov/","","","","","Images\Photos\SL\CA\S","Corbett_Ellen_193047.jpg"
27360,408941,"SL","H",65,"CO","Colorado","054","","",28,59,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",649,1085,"R","Jared","Wright","B.","Jared","Rep.","","Colorado Representative","","M","Jared B. Wright","","","","","","Married","Rachael","Fruita, CO","1 child ","","",5,"White/Caucasian","Deputy Campaign Manager, Congressman Scott Tipton","2006","Field Representative, CO State Republican Party","2006","LEN","Police Officer","PUB","Staffer","Mesa State College (CO)","B.A.","2006","","","","","","","","","","","","","Rep. Jared Wright","Colorado Representative","Room 271","Colorado State Capitol","200 East Colfax Avenue","","Denver, CO 80203-1784","jared.wright.house@state.co.us","","http://www.leg.state.co.us/CLICS/CLICS2013A/directory.nsf/MemberDetailPage?OpenForm&district=54&chamber=house","","http://www.facebook.com/JaredWright54","http://twitter.com/JaredWright54","","Images\Photos\SL\CO\H","Wright_Jared_408941.jpg"
27484,249612,"SL","H",66,"CT","Connecticut","079","","",46,66.599999999999994,"2006","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",779,1217,"D","Frank","Nicastro","N.","Frank","Rep.","Sr.","Connecticut Representative","","M","Frank N. Nicastro Sr.","","Bristol, CT","1940","11","22","Single","","Bristol, CT","3 children ; 6 grandchildren","","",2,"Hispanic/Latino","Vice Chair, CT State Joint Select Committee on Veterans Affairs","2013","Member, Bristol City Council","2005-2008","ENT","Professional Trumpet Player","PUB","Legislator","Bristol High School","","2005-2008","","","","","","","U.S. Army National Guard","","2005-2008","U.S. Navy","","2005-2008","Rep. Frank Nicastro Sr.","Connecticut Representative","Room 4034","Legislative Office Building","300 Capitol Avenue","","Hartford, CT 06106-1591","Frank.Nicastro@cga.ct.gov","","http://www.housedems.ct.gov/Nicastro","","http://www.facebook.com/CTHouseDemocrats","","http://www.youtube.com/CTHouseDemocrats","Images\Photos\SL\CT\H","Nicastro_Frank_249612.jpg"
27607,227085,"SL","H",8,"DE","Delaware","015","","",6,93.5,"2004","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",903,1343,"D","Valerie","Longhurst","J.","Valerie","Rep.","","Delaware Representative","","F","Valerie J. Longhurst","","Kewanee, IL","1963","12","17","Married","Robert","Bear, DE","2 children","CAT","Catholic",5,"White/Caucasian","House Majority Whip, DE State House","2013","Chairman, DE State House Committee on Manufactured Housing","2013","BUS","President","BUS","Operation Manager","West Chester University (PA)","","1988","","","","","","","","","","","","","Rep. Valerie Longhurst","Delaware Representative","","Legislative Hall ","411 Legislative Avenue","","Dover, DE 19901","Valerie.Longhurst@state.de.us","","http://legis.delaware.gov/legislature.nsf/52087754ec8b9261852569c10055df42/d786242fc59569ae852569d800535dfc?OpenDocument","","","","","Images\Photos\SL\DE\H","Longhurst_Valerie_227085.jpg"
27860,228399,"SL","H",58,"GA","Georgia","002","","",34,100,"2004","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1161,1611,"R","Jay","Neal","","Jay","Rep.","","Georgia Representative","","M","Jay Neal","","Oak Ridge, TN","","","","Married","Gretchen","Lafayette, GA","2 children","","",5,"White/Caucasian","Chairman, GA State House Committee on State Institutions and Property","2013","Member (GA001 R), GA State House","2004-2013","CLE","Minister","","","Emanuel Theological Seminary (TN)","B.A.","2004-2013","","","","","","","","","","","","","Rep. Jay Neal","Georgia Representative","Room 401","State Capitol ","206 Washington Street","","Atlanta, GA 30334","jay.neal@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=178&Session=23","","http://www.facebook.com/pages/State-Rep-Jay-Neal-R-1/54746583459?ref=search&sid=1250635295.3399389700..1","","","Images\Photos\SL\GA\H","Neal_Jay_228399.jpg"
27980,249187,"SL","H",83,"GA","Georgia","141","","",53,100,"2006","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1306,1782,"R","Allen","Peake","M.","Allen","Rep.","","Georgia Representative","","M","Allen M. Peake","","Macon, GA","","","","Married","Betsy Middlebrooks","Macon, GA","3 children","PRE","Presbyterian",5,"White/Caucasian","Member (GA137 D), GA State House","2002-2013","","","BUS","Certified Public Accountant","BUS","Restaurant Franchises","Dallas Theological Seminary (TX)","","2002-2013","Mercer University (GA)","B.B.A.","2002-2013","Auburn University (AL)","","2002-2013","","","","","","","Rep. Allen Peake","Georgia Representative","Room 415","State Capitol ","206 Washington Street","","Atlanta, GA 30334","allen.peake@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=185&Session=23","","http://www.facebook.com/pages/State-Rep-Allen-Peake-R-137/66882167999?ref=ts","http://twitter.com/AllenPeake","","Images\Photos\SL\GA\H","Peake_Allen_249187.jpg"
28207,194100,"SL","H",3,"IA","Iowa","021","","",1,56.899999999999999,"1992","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1899,2423,"R","Jack","Drake","S.","Jack","Rep.","","Iowa Representative","","M","Jack S. Drake","","Walnut, IA","1934","07","29","Married","Shirley Bees","Lewis, IA","4 children; 11 grandchildren; 7 great-grandchildren","MET","Methodist",5,"White/Caucasian","Vice Chair, IA State Joint Legislative Council Committee on International Relations","2013","Chairman, IA State Subcommittee on Agriculture and Natural Resources","2013","AGR","Farmer","","","University of Iowa","","2013","Atlantic High School","","2013","","","","","","","","","","Rep. Jack Drake","Iowa Representative","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","jack.drake@legis.iowa.gov","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=85&PID=81","","","","","Images\Photos\SL\IA\H","Drake_Jack_194100.jpg"
28410,194248,"SL","S",8,"IL","Illinois","041","","",4,100,"1996","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1696,2216,"R","Christine","Radogno","","Christine","Sen.","","Illinois Senator","","F","Christine Radogno","","Oak Park, IL","1952","12","21","Married","Nunzio Radogno","La Grange, IL","3 children","CAT","Catholic",5,"White/Caucasian","Member, LaGrange Village Board of Trustees","1989-1996","Candidate, IL State Treasurer","2006","BUS","Social Worker","PUB","Full Time Legislator","Loyola University (IL)","M.S.W.","1974","Loyola University (IL)","B.A.","1973","","","","","","","","","","Sen. Christine Radogno","Illinois Senator","Room 108","Capitol Building","301 South Second Street","","Springfield, IL 62706","cradogno@sbcglobal.net","","http://www.ilga.gov/senate/Senator.asp?GA=98&MemberID=1873","","http://www.facebook.com/people/Christine-Radogno/1328540303","","","Images\Photos\SL\IL\S","Radogno_Christine_194248.jpg"
28540,247264,"SL","H",48,"IL","Illinois","094","","",22,100,"2006","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1631,2151,"R","Jil","Tracy","W.","Jil","Rep.","","Illinois Representative","","F","Jil W. Tracy","","","","","","Married","Jim Tracy","Mt. Sterling, IL","4 children","CAT","Catholic",5,"White/Caucasian","Minority Spokesperson, IL State House Committee on Labor","2013","Minority Spokesperson, IL State House Committee on Judiciary I - Civil Law","2013","LAW","Illinois Assistant Attorney General and Director","LAW","Attorney","Southern Illinois University Law School (IL)","M.J.","1979","Southern Illinois University (IL)","B.A.","1979","","","","","","","","","","Rep. Jil Tracy","Illinois Representative","Room 207-N","Stratton Office Building","401 South Spring Street","","Springfield, IL 62706","jiltracy@jiltracy.com","","http://www.ilga.gov/house/Rep.asp?GA=98&MemberID=1929","","http://www.facebook.com/pages/Jil-Tracy-State-Representative/115814218479467","http://twitter.com/jiltracy","","Images\Photos\SL\IL\H","Tracy_Jil_247264.jpg"
28621,194459,"SL","H",1,"IN","Indiana","006","","",1,100,"1970","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1729,2251,"D","B. Patrick","Bauer","","Pat","Rep.","","Indiana Representative","","M","B. Patrick Bauer","","LaPorte, IN","1944","05","24","Married","Karen Bella","South Bend, IN","3 children","ROC","Roman Catholic",5,"White/Caucasian","Chairman, IN State Subcommittee on Legislative Council Personnel","2012","Vice Chair, IN State Joint Legislative Council","2012","BUS","Vice President","","","Indiana University (IN)","M.S.","1968","University of Notre Dame (IN)","B.A.","1966","","","","","","","","","","Rep. B. Patrick Bauer","Indiana Representative","Room 3-2","State House","200 West Washington Street","","Indianapolis, IN 46204-2786","h6@in.gov","http://bauer.indianahousedemocrats.org/contact","http://bauer.indianahousedemocrats.org","","http://www.facebook.com/LeaderBauer","","","Images\Photos\SL\IN\H","Bauer_BPatrick_194459.jpg"
28724,268190,"SL","S",17,"KS","Kansas","010","","",13,58.200000000000003,"2008","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2167,2693,"R","Mary","Pilcher-Cook","","Mary","Sen.","","Kansas Senator","","F","Mary Pilcher-Cook","","Kansas City, MO","1952","12","23","Married","Donald Cook","Shawnee, KS","5 children; 5 grandchildren","CAT","Catholic",5,"White/Caucasian","Chairman, KS State Joint Committee on Legislative Post Audit","2013","Member, KS State House of Representatives (KS018)","2003-2006","JOU","Partner","BUS","Software Engineer","Avila University (MO)","M.B.A.","1997","Avila University (MO)","B.S.","1993","Johnson County Community College (KS)","A.A.","1974","","","","","","","Sen. Mary Pilcher-Cook","Kansas Senator","Room 441-E","Kansas State Capitol","300 SW Tenth Avenue","","Topeka, KS 66612-1504","Mary.PilcherCook@senate.ks.gov","","http://kslegislature.org/li/b2013_14/members/sen_pilcher_cook_mary_1/","","http://www.facebook.com/imwithmary","","","Images\Photos\SL\KS\S","PilcherCook_Mary_268190.jpg"
28869,330119,"SL","H",67,"KS","Kansas","115","","",45,78.700000000000003,"2011","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2147,2673,"R","Ronald","Ryckman","W.","Ron","Rep.","Sr.","Kansas Representative","","M","Ronald W. Ryckman Sr.","","Traverse City, MI","1947","12","16","Married","Mary","Meade, KS","3 children ","NAZ","Nazarene",5,"White/Caucasian","Chair, Meade County Republican Party","1994-2007","Member, Unified School District 226 School Board","1994-2007","EDU","Teacher (Retired)","","","Fort Hays State University (KS)","","2000","Bob Jones University (SC)","M.S.","1979","Central Michigan University","B.S.","1970","","","","","","","Rep. Ronald Ryckman Sr.","Kansas Representative","Room 352-S","Kansas State Capitol","300 SW Tenth Avenue","","Topeka, KS 66612-1504","ronald.ryckman@house.ks.gov","","http://kslegislature.org/li/b2013_14/members/rep_ryckman_ronald_1/","","http://www.facebook.com/ronald.w.ryckman","","","Images\Photos\SL\KS\H","Ryckman_Ronald_330119.jpg"
28947,194785,"SL","H",33,"KY","Kentucky","028","","",23,56.100000000000001,"1998","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2231,2759,"D","Charles","Miller","W.","Charles","Rep.","","Kentucky Representative","","M","Charles W. Miller","","Monroe County, KY","1939","08","02","Married","Carmen","Louisville, KY","3 children","BAP","Baptist",5,"White/Caucasian","Liaison Member, KY State Budget Review Subcommittee on Primary and Secondary Education","2013","Vice Chair, KY State House Committee on Licensing and Occupations","2013","EDU","High School Principal","BUS","Director","Western Kentucky University (KY)","M.A.","1967","Western Kentucky University (KY)","B.S.","1963","Lindsey Wilson College (KY)","A.A.","1960","","","","","","","Rep. Charles Miller","Kentucky Representative","Room 457-D","Capitol Annex","702 Capitol Avenue","","Frankfort, KY 40601","Charlie.Miller@lrc.ky.gov","","http://www.lrc.ky.gov/legislator/H028.htm","","","","","Images\Photos\SL\KY\H","Miller_Charles_194785.jpg"
29008,194846,"SL","H",28,"KY","Kentucky","089","","",7,100,"1996","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2292,2820,"R","Marie","Rader","L.","Marie","Rep.","","Kentucky Representative","","F","Marie L. Rader","","McKee, KY","1941","06","10","Widow","","McKee, KY","2 children","BAP","Baptist",5,"White/Caucasian","Vice Chair, KY State House Committee on Transportation","2013","Former Member, Jackson County Industrial Authority","2013","PUB","Executive Director","BUS","Self-Employed","Berea College (KY)","","2013","","","","","","","","","","","","","Rep. Marie Rader","Kentucky Representative","Room 405-C","Capitol Annex","702 Capitol Avenue","","Frankfort, KY 40601","Marie.Rader@lrc.ky.gov","","http://www.lrc.ky.gov/legislator/H089.htm","","","","","Images\Photos\SL\KY\H","Rader_Marie_194846.jpg"
29091,260486,"SL","H",31,"LA","Louisiana","034","","",17,78,"2007","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2382,2912,"D","A.B.","Franklin","","A.B.","Rep.","","Louisiana Representative","","M","Albert B. Franklin","","","1949","","","Married","Donna","Lake Charles, LA","5 children","BAP","Baptist",1,"Black/African American","Member, LA Municipal League","1957","","","BUS","Owner","","","W.O. Boston High School","","1967","","","","","","","","","","","","","Rep. A.B. Franklin","Louisiana Representative","","State Capitol","PO Box 94062","","Baton Rouge, LA 70804-4486","franklina@legis.la.gov","","http://house.louisiana.gov/H_Reps/members.asp?ID=34","","","","","Images\Photos\SL\LA\H","Franklin_AB_260486.jpg"
29202,270855,"SL","S",25,"MA","Massachusetts","011","","",22,67.799999999999997,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3007,3619,"D","Michael","Moore","O.","Mike","Sen.","","Massachusetts Senator","","M","Michael O. Moore","","Millbury, MA","1963","01","17","Married","Ellyn Lazar","Millbury, MA","2 children","","",5,"White/Caucasian","Member, Millbury Board of Selectmen","2001-2008","","","LEN","Assistant Deputy Superintendent","LEN","Police Officer","Waltham Police Academy (MA)","","2001-2008","Worcester State College (MA)","","2001-2008","Nichols College (MA)","","2001-2008","","","","","","","Sen. Michael Moore","Massachusetts Senator","Room 215","State House","24 Beacon Street","","Boston, MA 02133-1099","Michael.Moore@masenate.gov","","http://www.malegislature.gov/People/Profile/MOM0","","http://www.facebook.com/SenatorMikeMoore","","","Images\Photos\SL\MA\S","Moore_Michael_270855.jpg"
29297,195135,"SL","H",39,"MA","Massachusetts","071","","",36,98.799999999999997,"1998","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2881,3493,"D","Ruth","Balser","B.","Ruth","Rep.","","Massachusetts Representative","","F","Ruth B. Balser","","New York, NY","1948","10","30","Not Stated","","Newton, MA","2 children ","JEW","Jewish",5,"White/Caucasian","Member, Newton Board of Alderman","1988-1995","","","MED","Clinical Psychologist","","","New York University (NY)","Ph.D.","1988-1995","University of Rochester (NY)","B.A.","1988-1995","","","","","","","","","","Rep. Ruth Balser","Massachusetts Representative","Room 136","State House","24 Beacon Street","","Boston, MA 02133-1099","Ruth.Balser@mahouse.gov","","http://www.malegislature.gov/People/Profile/RBB1","","http://www.facebook.com/ruthbalser","http://twitter.com/RepRuthBalser","","Images\Photos\SL\MA\H","Balser_Ruth_195135.jpg"
